#
# Full target list for orbit 27, sector 10
# Created Tue Mar 26 13:46:54 EDT 2019 
# Concatenation of GI astero exo bright DDT ppas lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
179201107	4	4	12.46	 79.2735	-70.3230
179201407	4	4	 8.22	 79.3174	-70.2597
179206253	4	4	 9.82	 79.5076	-69.5605
179209305	4	4	12.02	 79.5496	-69.2176
179209402	4	4	12.46	 79.5222	-69.2059
179213889	4	4	 9.02	 79.3460	-68.4719
179213914	4	4	 7.66	 79.5137	-68.4657
179214048	4	4	10.14	 79.5499	-68.4267
179214959	4	4	 9.59	 79.2926	-68.1346
179232118	4	4	10.41	 79.3260	-67.9225
179232256	4	4	10.46	 79.2960	-67.8726
179234579	4	4	 9.57	 79.2969	-66.5932
179234597	4	4	14.85	 79.4543	-66.5810
179241385	4	4	10.22	 79.6859	-67.6594
179243106	4	4	10.21	 79.6766	-68.0353
179246025	4	4	10.02	 79.5937	-68.4670
179247336	4	4	 9.06	 79.7754	-68.7636
179304342	4	4	17.07	 79.7746	-69.1560
179304753	4	4	13.21	 79.7156	-69.2017
179304899	4	4	11.02	 79.5456	-69.2187
179305059	4	4	13.11	 79.6767	-69.2363
179305185	4	4	 9.16	 79.5598	-69.2503
179305195	4	4	11.84	 79.5695	-69.2516
179306195	4	4	 9.30	 79.6055	-69.3598
179308757	4	4	12.25	 79.7659	-69.6379
179308923	4	4	11.48	 79.8241	-69.6539
179309775	4	4	10.98	 79.8263	-69.7527
179312477	4	4	10.31	 79.6737	-70.1313
179315999	4	4	13.03	 79.7681	-71.0677
179317684	4	4	10.84	 79.7683	-71.8955
179369863	4	4	 8.50	 80.1233	-71.5336
179369970	4	4	 8.90	 79.9842	-71.4854
179376451	4	4	11.82	 79.9659	-69.8857
179381410	4	4	11.75	 79.9228	-69.3449
179382779	4	4	11.71	 79.9030	-69.1826
179436383	4	4	10.77	 79.9457	-68.4710
179437721	4	4	 9.97	 80.0177	-67.9751
179438607	4	4	10.81	 79.8923	-67.5319
179438938	4	4	12.72	 80.0239	-67.3530
179439249	4	4	10.12	 80.0493	-67.1874
179439373	4	4	 9.94	 80.0976	-67.1140
179440946	4	4	 9.45	 79.9888	-66.2322
179441193	4	4	 7.10	 80.0014	-66.0576
179508816	4	4	 9.96	 80.2826	-69.4604
179516259	4	4	11.00	 80.3720	-70.4412
179516800	4	4	 9.38	 80.4196	-70.5736
179517557	4	4	11.43	 80.4019	-70.7841
179518944	4	4	10.89	 80.1569	-71.2706
179574710	4	4	12.35	 80.3664	-71.9387
179575669	4	4	 7.24	 80.6054	-71.5061
179579984	4	4	10.67	 80.6596	-70.2651
179582003	4	4	10.16	 80.4515	-69.9882
179583882	4	4	 9.45	 80.5459	-69.7648
179635081	4	4	11.71	 80.5273	-68.7120
179637027	4	4	 8.78	 80.5352	-68.0741
179637063	4	4	13.01	 80.6948	-68.0654
179637067	4	4	 9.52	 80.7492	-68.0642
179637336	4	4	13.79	 80.4989	-67.9602
179637387	4	4	12.11	 80.5719	-67.9492
179637488	4	4	12.42	 80.5158	-67.9247
179637675	4	4	10.14	 80.5804	-67.8585
179637810	4	4	10.27	 80.6861	-67.8018
179638714	4	4	 8.24	 80.6513	-67.3580
179639063	4	4	 9.89	 80.7344	-67.1905
179639066	4	4	11.44	 80.7527	-67.1894
179641113	4	4	10.08	 80.7500	-66.0234
180220556	1	4	10.91	179.3332	-16.6780
180220563	1	4	11.34	179.3376	-16.6982
180220724	1	4	 8.39	179.3867	-17.2950
180221036	1	4	 9.27	179.4860	-17.4331
180254431	1	4	 9.34	179.6240	-16.2040
180254625	1	4	 9.48	179.6902	-17.0139
180254842	1	4	10.86	179.6875	-17.7577
180254843	1	4	 8.15	179.6884	-17.7589
180257497	1	4	10.27	179.8648	-16.2633
180257869	1	4	12.47	179.8539	-17.6690
180258068	1	4	11.06	180.0062	-17.5254
180258157	1	4	10.14	179.9498	-17.2172
180258315	1	4	 7.87	180.0370	-16.5858
180260269	1	4	 8.93	180.1168	-15.2796
180260300	1	4	 9.70	180.1873	-15.3787
180260434	1	4	 8.47	180.1662	-15.8623
180260607	1	4	 9.88	180.0832	-16.5708
180260801	1	4	 9.43	180.0875	-17.4962
180261347	1	4	10.14	180.2882	-16.4611
180263332	1	4	 8.34	180.3542	-15.5277
180263454	1	4	11.08	180.4060	-16.0319
180263851	1	4	 8.61	180.3597	-17.5170
180264208	1	4	10.27	180.5459	-17.2080
180264840	1	4	 9.51	180.4553	-14.6569
180277679	1	4	10.76	180.6022	-14.7223
180278104	1	4	10.67	180.5689	-16.3676
180278298	1	4	 9.53	180.6807	-17.0671
180278594	1	4	 8.11	180.7274	-17.6797
180278878	1	4	13.57	180.7018	-16.6695
180278933	1	4	 8.12	180.7781	-16.4564
180279190	1	4	10.28	180.7707	-15.3968
180279280	1	4	14.48	180.7573	-15.0599
180280502	1	4	11.72	180.8755	-13.9146
180281150	1	4	12.46	180.8726	-16.5034
180281217	1	4	 9.77	180.8260	-16.7336
180281420	1	4	 9.37	180.8908	-17.4819
180991611	2	4	10.22	172.8744	-41.3271
180993844	2	4	 9.72	172.7993	-38.4528
180994390	2	4	12.89	172.8611	-37.6926
180995270	2	4	12.97	172.8331	-36.3974
180996168	2	4	 9.38	172.9256	-36.8922
180996453	2	4	10.84	172.9291	-37.3218
180997780	2	4	 8.78	172.9945	-39.1971
180997954	2	4	10.60	172.9284	-39.4298
181014443	2	4	 8.10	172.9217	-40.1807
181015118	2	4	 8.93	172.9387	-41.0455
181016953	2	4	10.22	173.0368	-40.6134
181020271	2	4	 6.13	173.2130	-36.2094
181059947	2	4	 3.90	173.1999	-40.4359
181061498	2	4	 9.86	173.3893	-41.6654
181061572	2	4	 8.03	173.4685	-41.5820
181061812	2	4	 8.26	173.4612	-41.2861
181062415	2	4	 5.37	173.4043	-40.5865
181063203	2	4	10.16	173.4432	-39.6625
181063747	2	4	10.90	173.3636	-38.9741
181065201	2	4	11.85	173.3438	-36.8351
181080721	2	4	10.30	173.5744	-36.6073
181084080	2	4	 7.34	173.5668	-41.1547
181084811	2	4	11.24	173.6938	-41.8720
181087169	2	4	10.41	173.7731	-39.1711
181087221	2	4	 8.95	173.7476	-39.0869
181087723	2	4	11.98	173.6874	-38.4304
181088170	2	4	 8.07	173.7698	-37.8290
181107835	2	4	 9.61	173.7588	-37.0854
181111600	2	4	 9.93	173.8467	-40.0788
181111996	2	4	 9.81	173.8304	-40.5890
181112830	2	4	 9.44	173.8540	-41.5668
181113542	2	4	 9.23	173.9646	-41.5250
181150051	2	4	 9.49	174.0674	-38.0366
181150092	2	4	10.32	174.0436	-37.9891
181150687	2	4	10.19	173.9539	-37.2343
181150748	2	4	 9.44	174.0042	-37.1501
181150811	2	4	 7.38	174.0468	-37.0655
181150842	2	4	 8.64	173.9869	-37.0214
181151122	2	4	 9.79	174.0022	-36.5896
181151732	2	4	 6.61	174.1476	-36.1213
181152326	2	4	12.24	174.1010	-36.9817
181152530	2	4	 6.24	174.1695	-37.2372
181152727	2	4	10.32	174.1988	-37.4696
181155517	2	4	10.84	174.1728	-40.9764
181157192	2	4	 9.66	174.3726	-41.0223
181158297	2	4	 8.50	174.3155	-39.7313
181158695	2	4	10.02	174.3690	-39.1830
181158879	2	4	 6.92	174.2416	-38.9596
181159034	2	4	12.26	174.2533	-38.7526
181159386	2	4	11.14	174.3028	-38.3072
181159497	2	4	10.68	174.3138	-38.1647
181160602	2	4	 7.09	174.3713	-36.7268
181161215	2	4	10.06	174.4463	-35.9991
181161909	2	4	11.67	174.4936	-36.9722
181162096	2	4	 8.87	174.5061	-37.2412
181163354	2	4	 9.87	174.5033	-38.8924
181163751	2	4	 4.50	174.3859	-39.3589
181202771	2	4	11.23	174.5972	-41.3754
181205079	2	4	 8.11	174.5966	-38.4777
181206328	2	4	 9.13	174.5280	-36.8132
181207198	2	4	 8.14	174.7564	-36.2424
181222741	2	4	10.06	174.7662	-38.7663
181223185	2	4	 8.93	174.7315	-39.3267
181224055	2	4	 9.42	174.7127	-40.3854
181224867	2	4	11.43	174.7996	-41.3035
181225222	2	4	 9.30	174.6877	-41.6978
181225779	2	4	 9.90	174.8353	-41.5908
181226132	2	4	 9.69	174.9665	-41.1833
181226974	2	4	11.03	174.8943	-40.2327
181227635	2	4	10.18	174.8281	-39.4749
181228855	2	4	 9.13	174.8488	-37.8834
181228918	2	4	 9.62	174.9663	-37.8044
181229199	2	4	 7.45	174.8723	-37.4314
181238154	2	4	11.97	174.8367	-36.3935
181239907	2	4	 9.78	175.0596	-37.9248
181240055	2	4	 5.62	174.9934	-38.1085
181240911	2	4	 7.28	175.0567	-39.1467
181822921	1	4	 9.21	189.5592	-13.4662
181822995	1	4	 9.96	189.5333	-13.8056
181853880	1	4	 8.77	189.5857	-15.9781
181854681	1	4	10.59	189.7126	-16.8966
181856478	1	4	10.13	189.7942	-14.2695
181856591	1	4	 8.64	189.8582	-14.7881
181856598	1	4	10.25	189.8100	-14.8276
181856823	1	4	12.62	189.8086	-15.6798
181856840	1	4	13.23	189.7908	-15.7641
181856957	1	4	 9.31	189.8353	-16.1503
181857729	1	4	10.81	189.8743	-16.7282
181857825	1	4	11.57	189.9192	-16.3546
181858697	1	4	 8.94	189.9859	-12.8827
181858807	1	4	10.60	189.8885	-12.5044
181859052	1	4	10.90	190.0370	-12.3283
181859143	1	4	 8.46	190.0483	-12.6676
181860009	1	4	 9.31	190.0617	-15.9996
181860369	1	4	10.99	190.0332	-17.1641
181860520	1	4	 7.90	190.0001	-17.6844
181860841	1	4	 8.02	190.1342	-17.0660
181860847	1	4	11.92	190.2153	-17.0577
181861059	1	4	 9.30	190.2103	-16.3424
181861664	1	4	 5.50	190.1500	-14.0998
181862539	1	4	 7.01	190.3158	-13.0138
181864894	1	4	 9.73	190.4180	-14.0838
181865043	1	4	15.71	190.4815	-13.5846
181875452	1	4	10.05	190.3904	-12.3120
181875843	1	4	 9.03	190.6078	-13.0298
181875874	1	4	12.85	190.5436	-13.1860
181876225	1	4	10.20	190.5071	-14.5371
181877106	1	4	 8.71	190.7321	-17.7361
181877159	1	4	 8.71	190.6959	-17.5875
181877293	1	4	10.39	190.6877	-17.1525
181877779	1	4	 8.41	190.7047	-15.4642
181878118	1	4	10.46	190.6193	-14.0335
181878236	1	4	 8.71	190.6125	-13.5251
181878288	1	4	 9.67	190.6865	-13.2513
181912953	1	4	 9.88	190.7827	-14.1159
181913586	1	4	 8.62	190.8311	-16.5135
181913705	1	4	10.42	190.8414	-16.9609
181913714	1	4	 9.04	190.7812	-16.9968
181914313	1	4	12.61	190.9116	-16.6653
181914388	1	4	10.06	190.9019	-16.2930
181914499	1	4	10.93	190.9045	-15.7720
181914589	1	4	11.28	190.9014	-15.4861
181914779	1	4	12.22	190.8750	-14.7303
181915021	1	4	 7.06	190.8873	-13.8597
181915184	1	4	 6.67	190.9832	-13.1419
181915193	1	4	11.31	190.8806	-13.0807
181915442	1	4	 5.27	190.9489	-12.0143
181915646	1	4	 8.84	191.0999	-12.6509
181915915	1	4	 8.04	191.0881	-13.7058
181916000	1	4	10.09	191.0441	-14.0754
181945501	1	4	13.36	191.0233	-15.7943
181945618	1	4	11.50	190.9929	-16.2426
181945979	1	4	14.22	191.0580	-17.5637
183649871	1	4	 9.60	184.2218	-11.8142
183650043	1	4	11.06	184.2491	-11.0030
183650182	1	4	 7.95	184.1465	-10.3245
183651707	1	4	 6.92	184.6337	 -8.9048
183651728	1	4	 8.13	184.7440	 -9.0253
183651798	1	4	 8.88	184.7503	 -9.3697
183652129	1	4	14.25	184.6883	-11.0534
203233437	1	4	14.20	184.4228	-11.9206
203233602	1	4	 9.41	184.4292	-11.1424
203233637	1	4	 8.36	184.4610	-11.0098
203233708	1	4	10.22	184.5098	-10.6780
203233849	1	4	 8.28	184.4605	-10.0734
203234044	1	4	13.51	184.4611	 -9.1208
203249158	1	4	 8.18	190.4400	-11.5916
203330260	1	3	11.08	198.2772	-23.0628
203331235	1	3	 8.26	198.3192	-19.7538
203331331	1	3	12.59	198.3217	-19.3443
203331594	1	3	11.66	198.3341	-18.4485
203331874	1	3	 9.76	198.4595	-18.5606
203331908	1	3	 9.26	198.4676	-18.6681
203357243	1	3	 7.62	198.5062	-22.3626
203357302	1	3	 8.75	198.4641	-22.5529
203357519	1	3	10.89	198.4737	-23.1905
203357631	1	3	 9.76	198.4956	-23.5234
203358765	1	3	10.62	198.5995	-20.5513
203358933	1	3	 4.55	198.5447	-19.9301
203359458	1	3	10.07	198.5092	-18.0346
203359486	1	3	12.94	198.5694	-17.9080
203359565	1	3	11.20	204.5399	-18.1555
203359797	1	3	10.80	204.5644	-18.9721
203359869	1	3	 8.90	204.6165	-19.1868
203359968	1	3	14.73	204.5259	-19.5061
203360407	1	3	10.59	204.5390	-20.9222
203364142	1	3	 9.01	204.7916	-20.5974
204617966	1	1	 9.00	184.1896	-28.9751
204618294	1	1	10.38	184.2374	-28.1155
204618651	1	1	 8.25	184.2784	-27.1555
204618705	1	1	 8.12	184.2617	-27.0422
204641144	1	1	 9.82	184.3817	-24.5396
204641201	1	1	10.23	184.3671	-24.7162
204641510	1	1	10.51	184.4345	-25.5179
204642227	1	1	 9.46	184.3574	-27.5136
204642831	1	1	14.53	184.3694	-29.0395
204643317	1	1	 8.32	184.4804	-29.6205
204644564	1	1	 9.87	184.5793	-26.3867
204645314	1	1	 6.78	184.4812	-24.0134
204645414	1	1	 8.01	184.6562	-24.1315
204645421	1	1	10.32	184.6587	-24.1615
204646269	1	1	 9.11	184.6456	-26.5667
204648357	1	1	14.77	184.8139	-28.0107
204648696	1	1	 9.59	184.8180	-27.0422
204649018	1	1	10.38	184.7802	-26.1890
204649290	1	1	10.78	184.8042	-25.4109
204649819	1	1	 9.69	184.8820	-24.0053
204650599	1	1	 7.76	184.8643	-26.1079
204650822	1	1	 5.11	184.9800	-26.7370
204668968	1	1	13.70	184.8986	-26.9529
204669366	1	1	13.79	184.8601	-28.0074
204669950	1	1	10.44	184.8746	-29.4635
204670738	1	1	 7.30	184.9981	-28.5257
204671865	1	1	 8.24	185.0205	-25.5642
204671963	1	1	10.95	185.0357	-25.3173
204672344	1	1	10.35	185.0866	-24.1963
204672669	1	1	 9.12	185.1194	-24.6414
204673608	1	1	13.14	185.1146	-27.2573
204673811	1	1	 8.88	185.1513	-27.8144
204691691	1	1	 9.06	185.1533	-28.9820
204692382	1	1	 9.11	185.2871	-29.2737
204692421	1	1	 8.41	185.2571	-29.1837
204693143	1	1	 9.67	185.2869	-27.3333
204694688	1	1	 9.75	185.3808	-24.9463
204694892	1	1	10.66	185.4356	-25.5648
204695468	1	1	 7.62	185.4100	-27.2731
204697832	1	1	12.33	185.5133	-26.2479
204698276	1	1	 9.98	185.5663	-25.0791
204698427	1	1	 8.86	185.5172	-24.6985
204698625	1	1	11.86	185.5983	-24.1301
204698840	1	1	 9.90	185.7202	-24.3239
204699050	1	1	 5.72	185.7501	-24.8710
204699376	1	1	 8.33	185.7119	-25.7021
204699625	1	1	11.84	185.6468	-26.3558
204700845	1	1	15.19	185.7714	-29.5415
204701064	1	1	 9.36	185.8415	-29.8078
204701382	1	1	11.13	185.8527	-29.0436
204701703	1	1	10.25	185.8631	-28.1632
204719068	1	1	 7.48	185.8411	-26.4716
204719389	1	1	10.51	185.8437	-25.6332
204719533	1	1	 8.62	185.8062	-25.2738
204719664	1	1	 4.70	185.8398	-24.8408
204720068	1	1	 8.66	186.0286	-24.2444
204721469	1	1	14.29	185.9773	-27.9615
204721829	1	1	10.11	185.9481	-28.9095
219144928	4	3	 8.85	 88.5464	-53.7059
219273573	3	2	 9.21	153.6396	-52.9454
219348799	3	2	 9.03	153.6991	-48.1920
219355420	3	2	 9.46	153.7059	-49.9254
219356688	3	2	 7.93	153.5324	-48.7248
219369255	4	3	11.96	 75.8615	-53.8860
219373406	4	3	10.80	 76.2356	-53.1405
219376911	4	3	11.89	 76.4639	-53.4759
219380533	4	3	 8.20	 76.6580	-52.8117
219380615	4	3	 9.37	 76.8065	-53.0852
219380777	4	3	11.70	 76.6618	-53.6202
219380898	4	3	10.37	 76.8814	-53.8419
219380984	4	3	 7.41	 76.9124	-53.5569
219389438	4	3	 9.68	 77.0623	-52.9964
219389446	4	3	10.88	 77.0506	-53.0091
219389540	4	3	10.18	 77.0287	-53.2710
219390228	4	3	 8.34	 77.2001	-52.2620
219392942	4	3	 8.97	 77.5174	-52.0822
219393398	4	3	 8.25	 77.5338	-53.5210
219394066	4	3	 9.29	 77.6112	-52.3244
219397085	4	3	10.69	 77.8943	-52.0054
219397363	4	3	 9.80	 77.7574	-52.8458
219397458	4	3	11.32	 77.8577	-53.0858
219398031	4	3	10.65	 77.9778	-53.0860
219398128	4	3	11.37	 77.9709	-52.7746
219398189	4	3	11.91	 78.0172	-52.5953
219401815	4	3	10.29	 78.1541	-53.2993
219401954	4	3	 9.63	 78.1652	-53.7434
219402043	4	3	10.55	 78.3257	-53.8691
219405754	4	3	 5.01	 78.4722	-52.0308
219406023	4	3	11.19	 78.6359	-52.7190
219406747	4	3	 7.90	 78.8102	-53.0930
219410290	4	3	 9.61	 78.9314	-52.0595
219410336	4	3	 5.22	 78.9119	-52.1820
219410380	4	3	 9.29	 78.9951	-52.3229
219410598	4	3	 9.26	 78.9579	-52.9486
219410829	4	3	10.15	 78.8702	-53.6384
219411071	4	3	11.18	 79.1188	-53.5266
219411132	4	3	 8.39	 79.1395	-53.3231
219411573	4	3	10.44	 79.1216	-52.0643
219411795	4	3	 7.75	 79.1232	-51.4761
219411870	4	3	 7.99	 79.0649	-51.2791
219414666	4	3	 9.03	 79.3220	-51.8362
219414678	4	3	 8.40	 79.3021	-51.9023
219415590	4	3	 8.36	 79.5450	-53.2900
219415705	4	3	10.81	 79.3839	-52.9359
219415853	4	3	10.07	 79.5350	-52.5266
219418800	4	3	 7.60	 79.6171	-51.4278
219418910	4	3	10.09	 79.7327	-51.7051
219419204	4	3	10.88	 79.7207	-52.5504
219419486	4	3	 9.64	 79.5713	-53.3976
219420096	4	3	 9.71	 79.8702	-52.6906
219423302	4	3	 8.99	 80.0693	-51.9995
219427934	4	3	10.77	 80.3967	-52.9632
219614209	3	2	 9.78	154.1892	-48.9073
219614759	3	2	 7.91	153.8932	-49.2242
219622190	3	2	 8.14	153.8981	-50.5290
219698924	1	1	 9.42	175.4820	-23.8618
219698950	1	1	11.46	175.5252	-23.3548
219699245	1	3	 9.91	192.2324	-22.0425
219699321	1	3	11.79	192.2258	-20.6966
219699410	1	3	 8.89	192.2353	-19.9735
219699415	1	3	10.66	192.3217	-19.9012
219699532	1	3	 8.27	192.3759	-19.8964
219700573	1	1	16.55	175.4858	-23.3493
219701697	1	3	 8.24	192.1642	-22.4893
219701811	1	3	 9.39	192.1285	-20.4406
219701838	1	3	 8.16	192.2966	-20.2951
219701848	1	3	 8.99	192.2279	-20.2172
219701862	1	3	10.88	192.3476	-20.6000
219716387	3	2	 5.61	154.1908	-49.3642
219717739	3	2	 3.46	154.1669	-51.2046
219766814	1	3	 8.73	192.3173	-21.7937
219766901	1	3	 8.46	192.3533	-22.3917
219767019	1	3	 9.66	192.3627	-21.4548
219767118	1	3	 7.59	192.5454	-20.3660
219767130	1	3	10.34	192.5449	-20.2417
219769275	1	3	13.22	192.2656	-21.9596
219828820	1	3	10.23	192.9488	-23.4894
219829381	1	3	 8.97	193.1007	-18.1983
219831447	1	3	 9.87	192.9599	-22.1417
219831527	1	3	10.49	192.8818	-21.2159
219831676	1	3	13.14	192.8562	-19.8089
219831726	1	3	 9.06	192.9380	-19.2848
219837797	3	2	 8.25	154.4763	-48.5553
219886821	1	3	10.47	193.1226	-23.4597
219886940	1	3	11.41	193.1266	-21.5436
219889559	1	3	12.66	193.1391	-22.5980
219911127	3	2	 9.40	154.5397	-49.1415
219912046	3	2	 7.62	154.5498	-50.8236
219913358	3	2	13.56	154.5635	-52.5345
219998924	3	2	 8.25	154.6246	-52.8205
220006105	3	2	 9.82	154.4667	-52.7633
220085394	3	2	 9.93	154.7705	-49.4649
220090550	3	2	14.91	154.6482	-50.0134
220252207	3	2	 9.63	155.0841	-53.0915
220252808	3	2	10.17	154.9805	-53.4956
220351449	3	2	 8.81	155.1385	-51.1524
220351632	3	2	 5.27	155.1200	-51.4498
220351981	3	2	12.29	155.0375	-50.6498
220358307	3	2	 8.20	155.1232	-49.5452
220359766	3	2	 8.12	155.0541	-52.1942
220359889	3	2	14.14	155.1100	-51.8620
220389296	4	3	 9.26	 67.9829	-59.8750
220389297	4	3	 9.39	 67.9857	-59.8741
220392381	4	3	13.77	 68.3471	-59.4682
220395316	4	3	 8.40	 68.5110	-59.8093
220398169	4	3	12.39	 68.9622	-58.8822
220398261	4	3	10.42	 68.9654	-59.2561
220398321	4	3	10.27	 69.0620	-59.4591
220398365	4	3	12.01	 69.0555	-59.6126
220398450	4	3	10.30	 69.3027	-59.8526
220398548	4	3	10.82	 69.2413	-59.5255
220398575	4	3	 9.95	 69.1301	-59.4289
220398699	4	3	11.09	 69.2530	-58.9494
220401237	4	3	10.49	 69.3688	-58.7017
220401282	4	3	11.15	 69.4133	-58.8978
220401375	4	3	12.31	 69.3394	-59.3013
220401810	4	3	 7.02	 69.7255	-58.9805
220401858	4	3	 8.81	 69.6845	-58.8144
220404668	4	3	11.25	 69.7486	-59.5034
220404695	4	3	11.75	 69.8804	-59.5892
220404696	4	3	10.87	 69.8536	-59.5900
220404759	4	3	 9.22	 69.8616	-59.9051
220404995	4	3	12.60	 70.0105	-59.1570
220405105	4	3	12.75	 70.0612	-58.6842
220405171	4	3	11.29	 70.0981	-58.4288
220407530	4	3	14.05	 70.3466	-57.9258
220407807	4	3	14.04	 70.2289	-58.9163
220408144	4	3	11.42	 70.4934	-59.8206
220408233	4	3	11.05	 70.4425	-59.4868
220408525	4	3	11.66	 70.4868	-58.3852
220408612	4	3	 7.74	 70.4773	-58.0208
220410978	4	3	12.00	 70.6275	-58.2022
220411010	4	3	 9.14	 70.7360	-58.3235
220411049	4	3	12.44	 70.7240	-58.4875
220411074	4	3	10.56	 70.6263	-58.5572
220411221	4	3	 9.99	 70.7119	-59.0327
220411238	4	3	12.61	 70.6286	-59.1029
220411388	4	3	13.37	 70.6312	-59.7518
220411489	4	3	10.32	 70.7962	-59.7707
220411510	4	3	 9.15	 70.8834	-59.6861
220411786	4	3	 8.05	 70.8635	-58.7895
220411866	4	3	11.85	 70.8151	-58.4934
220414222	4	3	 8.80	 71.1329	-57.5768
220414387	4	3	10.80	 71.1458	-58.2255
220414672	4	3	 9.65	 71.0257	-59.2958
220414682	4	3	 8.66	 71.1124	-59.3214
220414767	4	3	10.83	 71.1332	-59.6184
220414802	4	3	 5.11	 71.0885	-59.7325
220415275	4	3	11.55	 71.1968	-58.5997
220415474	4	3	11.20	 71.3189	-57.7818
220415596	4	3	12.11	 71.2869	-57.3604
220417767	4	3	12.13	 71.4505	-58.0869
220418041	4	3	11.18	 71.5186	-59.0369
220418097	4	3	11.61	 71.4567	-59.2149
220418318	4	3	10.92	 71.5193	-59.9765
220418403	4	3	10.43	 71.7731	-59.6316
220418532	4	3	 5.75	 71.7787	-59.1370
220418709	4	3	11.76	 71.6184	-58.5083
220419018	4	3	12.98	 71.6258	-57.3598
220420859	4	3	 8.87	 71.8424	-57.1492
220421115	4	3	11.73	 71.8592	-58.1434
220421168	4	3	13.51	 71.8958	-58.2914
220421191	4	3	 7.89	 71.9532	-58.3611
220421985	4	3	 9.10	 72.0170	-58.7315
220421994	4	3	10.86	 72.0965	-58.6879
220421998	4	3	10.24	 72.1140	-58.6638
220422151	4	3	11.66	 72.0227	-58.1654
220422217	4	3	10.95	 72.0094	-57.8844
220422226	4	3	 9.53	 72.0956	-57.8726
220422429	4	3	10.11	 72.1966	-57.2185
220424200	4	3	 4.83	 72.2698	-56.6665
220424315	4	3	 8.23	 72.3326	-57.1005
220424323	4	3	12.11	 72.2189	-57.1179
220424477	4	3	11.07	 72.4009	-57.5989
220424856	4	3	10.23	 72.4139	-59.0444
220425201	4	3	10.38	 72.4509	-59.6542
220425626	4	3	10.69	 72.5499	-58.1051
220425740	4	3	13.98	 72.4363	-57.6886
220426074	4	3	10.35	 72.5883	-56.4988
220427521	4	3	10.06	 72.7172	-56.2457
220427527	4	3	 8.39	 72.8166	-56.2590
220427721	4	3	12.12	 72.7141	-56.8756
220428118	4	3	 8.44	 72.6424	-58.1489
220428286	4	3	11.20	 72.6433	-58.7646
220428348	4	3	 9.62	 72.7665	-59.0025
220428553	4	3	10.88	 72.6650	-59.7177
220428876	4	3	10.20	 73.0094	-59.0630
220428894	4	3	 8.15	 72.9119	-59.0108
220429097	4	3	13.38	 72.9039	-58.3182
220429118	4	3	10.50	 72.9170	-58.2705
220429292	4	3	11.86	 72.8569	-57.7018
220431298	4	3	11.31	 73.2126	-56.9526
220431314	4	3	11.88	 73.0783	-56.9892
220431435	4	3	 8.98	 73.2145	-57.4570
220431469	4	3	11.55	 73.2239	-57.5841
220432160	4	3	10.46	 73.3692	-59.9418
220432478	4	3	10.10	 73.2520	-58.9026
220432563	4	3	11.27	 73.4335	-58.6065
220432574	4	3	11.40	 73.3828	-58.5595
220432921	4	3	 7.42	 73.4017	-57.3322
220433100	4	3	 9.86	 73.2567	-56.7284
220433363	4	3	 8.59	 73.3812	-55.8599
220433364	4	3	 9.38	 73.3787	-55.8584
220434573	4	3	13.61	 73.5080	-55.8486
220434905	4	3	10.52	 73.6173	-56.8777
220435354	4	3	11.03	 73.5029	-58.3956
220435980	4	3	 9.92	 73.7009	-59.2987
220436113	4	3	11.33	 73.8397	-58.8788
220436129	4	3	 8.01	 73.7246	-58.8374
220436223	4	3	 5.74	 73.7220	-58.5473
220436467	4	3	11.10	 73.7387	-57.6636
220436535	4	3	 8.90	 73.8309	-57.4263
220436741	4	3	 9.70	 73.8134	-56.7743
220436792	4	3	10.41	 73.8114	-56.6036
220436803	4	3	 9.95	 73.6793	-56.5592
220436863	4	3	11.07	 73.8500	-56.3555
220437167	4	3	10.18	 73.7848	-55.3708
220438437	4	3	10.62	 73.9474	-56.5854
220438947	4	3	 8.99	 74.0029	-58.4592
220440079	2	1	12.96	155.0788	-48.3182
220453880	4	3	 8.75	 74.0825	-59.0921
220453894	4	3	 9.63	 74.1058	-59.0632
220453989	4	3	11.10	 74.2503	-58.7177
220454507	4	3	 9.52	 74.1161	-57.1720
220454583	4	3	 8.85	 74.1695	-56.9150
220454668	4	3	12.74	 74.1874	-56.6623
220454984	4	3	13.88	 74.1042	-55.6270
220454990	4	3	 8.21	 74.2749	-55.6125
220455777	4	3	10.34	 74.4665	-54.7527
220456022	4	3	 8.97	 74.4550	-55.5114
220456095	4	3	 8.82	 74.4256	-55.7139
220456328	4	3	 9.66	 74.3160	-56.4946
220456379	4	3	11.37	 74.4368	-56.6354
220456530	4	3	11.29	 74.2841	-57.0538
220456692	4	3	11.70	 74.3374	-57.6401
220456828	4	3	 6.39	 74.2812	-58.0691
220457024	4	3	10.93	 74.2804	-58.7328
220457102	4	3	10.13	 74.3433	-58.9671
220457103	4	3	 9.61	 74.3083	-58.9676
220457174	4	3	10.31	 74.4337	-59.2271
220457229	4	3	10.44	 74.2907	-59.4358
220457593	4	3	10.54	 74.6527	-59.2270
220457739	4	3	 9.20	 74.5664	-58.7087
220457904	4	3	 5.82	 74.5083	-58.2082
220457967	4	3	 7.46	 74.4919	-57.9675
220458134	4	3	 9.70	 74.6685	-57.4271
220458218	4	3	11.59	 74.5236	-57.1667
220459451	4	3	 8.24	 74.8876	-54.6634
220459813	4	3	 8.39	 74.7309	-55.8767
220459826	4	3	11.76	 74.8681	-55.9290
220459909	4	3	 9.09	 74.7796	-56.1866
